Iteration;Time;BestFitness;Call-0;Best-0;Imp-0;Eq-0;Wrs-0;Tm-0;Call-1;Best-1;Imp-1;Eq-1;Wrs-1;Tm-1;Call-2;Best-2;Imp-2;Eq-2;Wrs-2;Tm-2;Call-3;Best-3;Imp-3;Eq-3;Wrs-3;Tm-3;Call-4;Best-4;Imp-4;Eq-4;Wrs-4;Tm-4;Call-5;Best-5;Imp-5;Eq-5;Wrs-5;Tm-5;Call-6;Best-6;Imp-6;Eq-6;Wrs-6;Tm-6;Call-7;Best-7;Imp-7;Eq-7;Wrs-7;Tm-7;
1528;5,597;0,031859753086416864;143;3;3;0;140;0,146390918;139;2;2;13;124;0,158520035;676;104;104;496;76;1,462903442;99;1;1;98;0;0,145996944;251;48;48;203;0;1,173678186;100;0;0;0;100;0,093368267;103;14;14;89;0;0,34707577;17;2;2;15;0;0,991638873;
1545;5,753;0,03179610425239776;146;3;3;0;143;0,149180955;141;2;2;13;126;0,16082056;679;104;104;499;76;1,469200925;99;1;1;98;0;0,145996944;254;49;49;205;0;1,186835096;100;0;0;0;100;0,093368267;107;14;14;93;0;0,360940089;19;2;2;17;0;1,104190987;
1546;5,76;0,03176449931412617;146;3;3;0;143;0,149180955;141;2;2;13;126;0,16082056;680;105;105;499;76;1,471453023;99;1;1;98;0;0,145996944;254;49;49;205;0;1,186835096;100;0;0;0;100;0,093368267;107;14;14;93;0;0,360940089;19;2;2;17;0;1,104190987;
1551;5,778;0,031755061728392264;147;3;3;0;144;0,15003517;141;2;2;13;126;0,16082056;681;105;105;500;76;1,473390466;99;1;1;98;0;0,145996944;256;50;50;206;0;1,196581989;101;0;0;0;101;0,094342686;107;14;14;93;0;0,360940089;19;2;2;17;0;1,104190987;
1552;5,787;0,03175374485596416;147;3;3;0;144;0,15003517;141;2;2;13;126;0,16082056;681;105;105;500;76;1,473390466;99;1;1;98;0;0,145996944;256;50;50;206;0;1,196581989;101;0;0;0;101;0,094342686;108;15;15;93;0;0,365468952;19;2;2;17;0;1,104190987;
1560;5,81;0,031734430727020424;149;3;3;0;146;0,151835221;143;2;2;13;128;0,162981911;682;105;105;501;76;1,475324746;99;1;1;98;0;0,145996944;257;51;51;206;0;1,20160447;101;0;0;0;101;0,094342686;110;15;15;95;0;0,373655214;19;2;2;17;0;1,104190987;
1566;5,833;0,03170480109739082;149;3;3;0;146;0,151835221;144;2;2;13;129;0,164093065;684;105;105;503;76;1,479543464;99;1;1;98;0;0,145996944;259;52;52;207;0;1,211439581;101;0;0;0;101;0,094342686;111;15;15;96;0;0,377177797;19;2;2;17;0;1,104190987;
1573;5,858;0,03169404663922892;150;3;3;0;147;0,153195807;144;2;2;13;129;0,164093065;686;105;105;505;76;1,484443899;99;1;1;98;0;0,145996944;262;53;53;209;0;1,224690726;102;0;0;0;102;0,09520224;111;15;15;96;0;0,377177797;19;2;2;17;0;1,104190987;
1577;5,873;0,031692071330587046;150;3;3;0;147;0,153195807;144;2;2;13;129;0,164093065;688;106;106;506;76;1,4897754;100;1;1;99;0;0,147367923;263;53;53;210;0;1,228931008;102;0;0;0;102;0,09520224;111;15;15;96;0;0,377177797;19;2;2;17;0;1,104190987;
1580;5,888;0,031670123456787436;150;3;3;0;147;0,153195807;145;2;2;13;130;0,165132671;688;106;106;506;76;1,4897754;100;1;1;99;0;0,147367923;264;54;54;210;0;1,233342214;102;0;0;0;102;0,09520224;112;15;15;97;0;0,381402161;19;2;2;17;0;1,104190987;
1585;5,91;0,03158803840877655;150;3;3;0;147;0,153195807;146;2;2;13;131;0,166258453;689;106;106;507;76;1,491796447;100;1;1;99;0;0,147367923;266;55;55;211;0;1,242530765;102;0;0;0;102;0,09520224;113;15;15;98;0;0,385393879;19;2;2;17;0;1,104190987;
1611;6,021;0,03152438957475734;151;3;3;0;148;0,154083814;150;2;2;13;135;0,170408548;700;106;106;518;76;1,513809419;101;1;1;100;0;0,148719081;270;56;56;214;0;1,25982328;104;0;0;0;104;0,096908194;115;15;15;100;0;0,39236988;20;2;2;18;0;1,155457971;
1624;6,055;0,03151122085047753;153;3;3;0;150;0,156005197;152;2;2;13;137;0,172515908;704;106;106;522;76;1,521502195;101;1;1;100;0;0,148719081;273;57;57;216;0;1,272550945;105;0;0;0;105;0,097741508;116;15;15;101;0;0,395834231;20;2;2;18;0;1,155457971;
1628;6,071;0,03146908093278211;153;3;3;0;150;0,156005197;152;2;2;13;137;0,172515908;706;106;106;524;76;1,52552942;101;1;1;100;0;0,148719081;274;58;58;216;0;1,277257988;105;0;0;0;105;0,097741508;117;15;15;102;0;0,399414021;20;2;2;18;0;1,155457971;
1635;6,095;0,03139445816186315;154;3;3;0;151;0,15693722;152;2;2;13;137;0,172515908;708;106;106;526;76;1,52970985;101;1;1;100;0;0,148719081;276;59;59;217;0;1,28643695;106;0;0;0;106;0,098589721;118;15;15;103;0;0,40294661;20;2;2;18;0;1,155457971;
1637;6,107;0,031393141289435156;154;3;3;0;151;0,15693722;152;2;2;13;137;0,172515908;708;106;106;526;76;1,52970985;101;1;1;100;0;0,148719081;277;59;59;218;0;1,290989404;106;0;0;0;106;0,098589721;119;16;16;103;0;0,406533616;20;2;2;18;0;1,155457971;
1641;6,12;0,03137711934156129;154;3;3;0;151;0,15693722;153;2;2;13;138;0,173636134;710;106;106;528;76;1,533768309;101;1;1;100;0;0,148719081;278;60;60;218;0;1,295398835;106;0;0;0;106;0,098589721;119;16;16;103;0;0,406533616;20;2;2;18;0;1,155457971;
1643;6,133;0,03131303155006615;154;3;3;0;151;0,15693722;153;2;2;13;138;0,173636134;710;106;106;528;76;1,533768309;101;1;1;100;0;0,148719081;280;61;61;219;0;1,304386314;106;0;0;0;106;0,098589721;119;16;16;103;0;0,406533616;20;2;2;18;0;1,155457971;
1649;6,15;0,031311275720162235;154;3;3;0;151;0,15693722;154;2;2;13;139;0,17486016;712;106;106;530;76;1,537692904;102;1;1;101;0;0,150252569;280;61;61;219;0;1,304386314;106;0;0;0;106;0,098589721;121;17;17;104;0;0,413395879;20;2;2;18;0;1,155457971;
1657;6,18;0,03129152263374246;155;3;3;0;152;0,157801645;154;2;2;13;139;0,17486016;713;107;107;530;76;1,539735901;103;1;1;102;0;0,151706318;283;61;61;222;0;1,317119829;106;0;0;0;106;0,098589721;123;17;17;106;0;0,42065488;20;2;2;18;0;1,155457971;
1669;6,207;0,03129152263374246;157;3;3;0;154;0,160003051;154;2;2;13;139;0,17486016;716;107;107;533;76;1,546070268;104;1;1;103;0;0,153127986;284;61;61;223;0;1,321435309;107;0;0;0;107;0,099603125;126;17;17;109;0;0,431024298;20;2;2;18;0;1,155457971;
