Iteration;Time;BestFitness;Call-0;Best-0;Imp-0;Eq-0;Wrs-0;Tm-0;Call-1;Best-1;Imp-1;Eq-1;Wrs-1;Tm-1;Call-2;Best-2;Imp-2;Eq-2;Wrs-2;Tm-2;Call-3;Best-3;Imp-3;Eq-3;Wrs-3;Tm-3;Call-4;Best-4;Imp-4;Eq-4;Wrs-4;Tm-4;Call-5;Best-5;Imp-5;Eq-5;Wrs-5;Tm-5;Call-6;Best-6;Imp-6;Eq-6;Wrs-6;Tm-6;Call-7;Best-7;Imp-7;Eq-7;Wrs-7;Tm-7;
662;2,46;0,02643200865098516;38;1;1;0;37;0,041838364;66;3;3;11;52;0,070406389;349;118;118;150;81;0,722276538;27;2;2;25;0;0,049221984;62;24;24;38;0;0,328461075;34;0;0;0;34;0,03029606;84;26;26;58;0;0,303854183;2;0;0;2;0;0,106926391;
680;2,512;0,02643157610164759;39;1;1;0;38;0,043085066;71;3;3;11;57;0,075888818;353;118;118;150;85;0,73181777;28;2;2;26;0;0,051606935;63;24;24;39;0;0,333398709;34;0;0;0;34;0,03029606;90;27;27;63;0;0,327128902;2;0;0;2;0;0,106926391;
683;2,527;0,026429629629628026;39;1;1;0;38;0,043085066;71;3;3;11;57;0,075888818;354;118;118;150;86;0,734675928;28;2;2;26;0;0,051606935;63;24;24;39;0;0,333398709;34;0;0;0;34;0,03029606;92;28;28;64;0;0,335172178;2;0;0;2;0;0,106926391;
684;2,533;0,026409732360095806;39;1;1;0;38;0,043085066;71;3;3;11;57;0,075888818;355;119;119;150;86;0,737094659;28;2;2;26;0;0,051606935;63;24;24;39;0;0,333398709;34;0;0;0;34;0,03029606;92;28;28;64;0;0,335172178;2;0;0;2;0;0,106926391;
695;2,57;0,026409516085427076;40;1;1;0;39;0,044300486;72;3;3;11;58;0,077067778;358;119;119;153;86;0,744092934;29;2;2;27;0;0,054095309;66;24;24;42;0;0,346996648;34;0;0;0;34;0,03029606;94;29;29;65;0;0,342261495;2;0;0;2;0;0,106926391;
706;2,605;0,026408434712082873;40;1;1;0;39;0,044300486;72;3;3;11;58;0,077067778;363;119;119;158;86;0,754061569;29;2;2;27;0;0,054095309;68;24;24;44;0;0,355838881;35;0;0;0;35;0,031150365;97;30;30;67;0;0,353095827;2;0;0;2;0;0,106926391;
713;2,627;0,0264069207894011;40;1;1;0;39;0,044300486;73;3;3;11;59;0,078074554;366;119;119;161;86;0,759824343;29;2;2;27;0;0,054095309;69;24;24;45;0;0,360135122;35;0;0;0;35;0,031150365;99;31;31;68;0;0,360172422;2;0;0;2;0;0,106926391;
732;2,684;0,02636236820762239;41;1;1;0;40;0,045410929;73;3;3;11;59;0,078074554;375;119;119;170;86;0,77841115;30;2;2;28;0;0,056101472;71;25;25;46;0;0,369391107;36;0;0;0;36;0,032036972;104;31;31;73;0;0,377357167;2;0;0;2;0;0,106926391;
782;2,808;0,026362151932953548;43;1;1;0;42;0,047802847;75;3;3;11;61;0,080094133;398;119;119;193;86;0,825213321;36;2;2;34;0;0,068723971;74;25;25;49;0;0,382621526;40;0;0;0;40;0,035719039;114;32;32;82;0;0,411688419;2;0;0;2;0;0,106926391;
788;2,826;0,026360854284940505;43;1;1;0;42;0,047802847;76;3;3;11;62;0,081107683;400;119;119;195;86;0,829224532;37;2;2;35;0;0,070969448;74;25;25;49;0;0,382621526;40;0;0;0;40;0,035719039;116;33;33;83;0;0,418580555;2;0;0;2;0;0,106926391;
796;2,852;0,02631543660448632;43;1;1;0;42;0,047802847;76;3;3;11;62;0,081107683;405;119;119;200;86;0,839173327;38;2;2;36;0;0,073155065;76;26;26;50;0;0,391777616;40;0;0;0;40;0,035719039;116;33;33;83;0;0,418580555;2;0;0;2;0;0,106926391;
802;2,872;0,02631522032981748;43;1;1;0;42;0,047802847;77;3;3;11;63;0,082126877;406;119;119;201;86;0,841128797;39;2;2;37;0;0,075166493;76;26;26;50;0;0,391777616;40;0;0;0;40;0,035719039;119;34;34;85;0;0,428846754;2;0;0;2;0;0,106926391;
825;2,935;0,026314787780479798;44;1;1;0;43;0,048966732;80;3;3;11;66;0,085216505;417;119;119;212;86;0,863129723;40;2;2;38;0;0,077247714;79;26;26;53;0;0,404868133;40;0;0;0;40;0,035719039;123;35;35;88;0;0,443098612;2;0;0;2;0;0,106926391;
983;3,352;0,02631132738577846;53;1;1;0;52;0,059230673;90;3;3;11;76;0,096113646;481;119;119;276;86;0,993846508;49;2;2;47;0;0,095527524;107;26;26;81;0;0,527885719;45;0;0;0;45;0,04033343;156;36;36;120;0;0,540662067;2;0;0;2;0;0,106926391;
984;3,358;0,02630094620167478;53;1;1;0;52;0,059230673;90;3;3;11;76;0,096113646;482;120;120;276;86;0,996017321;49;2;2;47;0;0,095527524;107;26;26;81;0;0,527885719;45;0;0;0;45;0,04033343;156;36;36;120;0;0,540662067;2;0;0;2;0;0,106926391;
997;3,396;0,026300081102999417;53;1;1;0;52;0,059230673;91;3;3;11;77;0,097214423;487;120;120;281;86;1,006597685;49;2;2;47;0;0,095527524;110;26;26;84;0;0,540813693;47;0;0;0;47;0,042036494;158;37;37;121;0;0,546910856;2;0;0;2;0;0,106926391;
1000;3,406;0,026300081102999417;53;1;1;0;52;0,059230673;91;3;3;11;77;0,097214423;488;120;120;282;86;1,008613671;49;2;2;47;0;0,095527524;111;26;26;85;0;0,545017624;47;0;0;0;47;0,042036494;159;37;37;122;0;0,550568317;2;0;0;2;0;0,106926391;
1027;3,526;0,026298783454986374;55;1;1;0;54;0,061489538;92;3;3;11;78;0,098275959;501;120;120;295;86;1,035099998;50;2;2;48;0;0,09756885;115;26;26;89;0;0,562013603;48;0;0;0;48;0,042934051;163;38;38;125;0;0,564311838;3;0;0;3;0;0,156224827;
1045;3,583;0,026294457961609674;56;1;1;0;55;0,06238143;93;3;3;11;79;0,099253216;505;120;120;299;86;1,043224021;50;2;2;48;0;0,09756885;120;26;26;94;0;0,583105249;49;0;0;0;49;0,043769009;169;39;39;130;0;0,582577227;3;0;0;3;0;0,156224827;
1047;3,592;0,02629251148959011;56;1;1;0;55;0,06238143;93;3;3;11;79;0,099253216;506;121;121;299;86;1,045428447;50;2;2;48;0;0,09756885;120;26;26;94;0;0,583105249;49;0;0;0;49;0,043769009;170;39;39;131;0;0,585610182;3;0;0;3;0;0,156224827;
1141;3,969;0,02629207894025254;60;1;1;0;59;0,065856319;98;3;3;11;84;0,10402043;547;121;121;340;86;1,133166846;55;2;2;53;0;0,107790516;129;26;26;103;0;0,625193936;57;0;0;0;57;0,051023725;189;40;40;149;0;0,643866695;6;0;0;6;0;0,30470773;
1244;4,313;0,026291430116246017;67;1;1;0;66;0,072030603;113;3;3;11;99;0,118621803;574;121;121;367;86;1,190894614;63;2;2;61;0;0,125064426;143;26;26;117;0;0,685275625;65;0;0;0;65;0,057866834;211;41;41;170;0;0,709038781;8;0;0;8;0;0,404091023;
1267;4,428;0,026290565017570766;68;1;1;0;67;0,072913823;116;3;3;11;102;0,121614994;582;121;121;375;86;1,207962899;66;2;2;64;0;0,131287187;145;26;26;119;0;0,693683369;65;0;0;0;65;0,057866834;216;42;42;174;0;0,727529447;9;0;0;9;0;0,45509458;
1310;4,56;0,026290348742901926;70;1;1;0;69;0,074715546;119;3;3;11;105;0,125017129;596;121;121;389;86;1,240806266;70;2;2;68;0;0,140057754;151;26;26;125;0;0,722040869;69;0;0;0;69;0,061437997;226;43;43;183;0;0,766662938;9;0;0;9;0;0,45509458;
1336;4,656;0,026289483644226563;70;1;1;0;69;0,074715546;121;3;3;11;107;0,12751102;605;121;121;398;86;1,262125799;73;2;2;71;0;0,147138281;156;26;26;130;0;0,74570322;69;0;0;0;69;0,061437997;233;44;44;189;0;0,792913101;9;0;0;9;0;0,45509458;
1338;4,664;0,02628840227088247;71;2;2;0;69;0,075852266;121;3;3;11;107;0,12751102;605;121;121;398;86;1,262125799;73;2;2;71;0;0,147138281;156;26;26;130;0;0,74570322;70;0;0;0;70;0,062315363;233;44;44;189;0;0,792913101;9;0;0;9;0;0,45509458;
1352;4,709;0,026285158150850085;73;2;2;0;71;0,077714072;122;3;3;11;108;0,128463771;611;121;121;404;86;1,276493128;73;2;2;71;0;0,147138281;157;26;26;131;0;0,749931375;70;0;0;0;70;0,062315363;237;45;45;192;0;0,808946621;9;0;0;9;0;0,45509458;
1353;4,717;0,0257939983779385;73;2;2;0;71;0,077714072;122;3;3;11;108;0,128463771;612;122;122;404;86;1,279040283;73;2;2;71;0;0,147138281;157;26;26;131;0;0,749931375;70;0;0;0;70;0,062315363;237;45;45;192;0;0,808946621;9;0;0;9;0;0,45509458;
1354;4,724;0,025787077588536045;73;2;2;0;71;0,077714072;122;3;3;11;108;0,128463771;613;123;123;404;86;1,281529281;73;2;2;71;0;0,147138281;157;26;26;131;0;0,749931375;70;0;0;0;70;0,062315363;237;45;45;192;0;0,808946621;9;0;0;9;0;0,45509458;
1500;5,199;0,025786861313867204;89;2;2;0;87;0,09268915;140;3;3;11;126;0,145442251;662;123;123;453;86;1,39040078;78;2;2;76;0;0,157606767;173;26;26;147;0;0,822924677;76;0;0;0;76;0,067570165;271;46;46;225;0;0,929937832;11;0;0;11;0;0,558992713;
1501;5,206;0,025786212489860683;90;3;3;0;87;0,093805126;140;3;3;11;126;0,145442251;662;123;123;453;86;1,39040078;78;2;2;76;0;0,157606767;173;26;26;147;0;0,822924677;76;0;0;0;76;0,067570165;271;46;46;225;0;0,929937832;11;0;0;11;0;0,558992713;
1519;5,252;0,025782752095159345;92;3;3;0;89;0,095481887;144;3;3;11;130;0,149497069;668;123;123;459;86;1,404294238;79;2;2;77;0;0,159566234;175;26;26;149;0;0,831671067;76;0;0;0;76;0,067570165;274;47;47;227;0;0,940875805;11;0;0;11;0;0,558992713;
1520;5,258;0,025777561503107393;92;3;3;0;89;0,095481887;144;3;3;11;130;0,149497069;669;124;124;459;86;1,406505096;79;2;2;77;0;0,159566234;175;26;26;149;0;0,831671067;76;0;0;0;76;0,067570165;274;47;47;227;0;0,940875805;11;0;0;11;0;0,558992713;
1521;5,265;0,0257704244390361;92;3;3;0;89;0,095481887;144;3;3;11;130;0,149497069;670;125;125;459;86;1,40870696;79;2;2;77;0;0,159566234;175;26;26;149;0;0,831671067;76;0;0;0;76;0,067570165;274;47;47;227;0;0,940875805;11;0;0;11;0;0,558992713;
1537;5,304;0,025768694241685486;98;3;3;1;94;0,100862339;144;3;3;11;130;0,149497069;673;125;125;462;86;1,414996133;80;2;2;78;0;0,161586822;176;26;26;150;0;0,836320465;77;0;0;0;77;0,068420236;278;48;48;230;0;0,955159003;11;0;0;11;0;0,558992713;
1556;5,347;0,02576653149499719;101;3;3;1;97;0,103628994;146;3;3;11;132;0,151408865;683;125;125;472;86;1,435813326;82;2;2;80;0;0,166355649;176;26;26;150;0;0,836320465;77;0;0;0;77;0,068420236;280;49;49;231;0;0,962515596;11;0;0;11;0;0,558992713;
1558;5,357;0,02576609894565951;101;3;3;1;97;0,103628994;146;3;3;11;132;0,151408865;684;126;126;472;86;1,438477898;82;2;2;80;0;0,166355649;176;26;26;150;0;0,836320465;77;0;0;0;77;0,068420236;281;49;49;232;0;0,966008137;11;0;0;11;0;0,558992713;
1563;5,376;0,025763503649633646;102;4;4;1;97;0,104665992;146;3;3;11;132;0,151408865;685;126;126;473;86;1,440654661;82;2;2;80;0;0,166355649;177;26;26;151;0;0,840572948;77;0;0;0;77;0,068420236;283;49;49;234;0;0,973334949;11;0;0;11;0;0,558992713;
1564;5,382;0,025762854825627124;102;4;4;1;97;0,104665992;146;3;3;11;132;0,151408865;686;127;127;473;86;1,443301068;82;2;2;80;0;0,166355649;177;26;26;151;0;0,840572948;77;0;0;0;77;0,068420236;283;49;49;234;0;0,973334949;11;0;0;11;0;0,558992713;
1569;5,399;0,025761989726951873;103;4;4;1;98;0,105585167;146;3;3;11;132;0,151408865;687;127;127;474;86;1,445348904;82;2;2;80;0;0,166355649;177;26;26;151;0;0,840572948;78;0;0;0;78;0,069257126;285;50;50;235;0;0,980416084;11;0;0;11;0;0,558992713;
1573;5,412;0,02576090835360778;104;4;4;1;99;0,106540189;146;3;3;11;132;0,151408865;687;127;127;474;86;1,445348904;82;2;2;80;0;0,166355649;177;26;26;151;0;0,840572948;79;0;0;0;79;0,070111614;287;51;51;236;0;0,987656111;11;0;0;11;0;0,558992713;
1626;5,588;0,025760043254932308;116;4;4;1;111;0,11776296;153;3;3;11;139;0,159056211;696;127;127;483;86;1,465140363;85;2;2;83;0;0,173556528;179;26;26;153;0;0,85029491;82;0;0;0;82;0,073005114;303;52;52;251;0;1,045284429;12;0;0;12;0;0,609933137;
1644;5,698;0,025759826980263467;118;5;5;1;112;0,119784415;155;3;3;11;141;0,161045974;700;127;127;487;86;1,474905936;85;2;2;83;0;0,173556528;182;26;26;156;0;0,863995844;82;0;0;0;82;0,073005114;309;52;52;257;0;1,067790484;13;0;0;13;0;0,662300413;
1646;5,704;0,025758961881588216;119;6;6;1;112;0,120810715;155;3;3;11;141;0,161045974;701;127;127;488;86;1,476947031;85;2;2;83;0;0,173556528;182;26;26;156;0;0,863995844;82;0;0;0;82;0,073005114;309;52;52;257;0;1,067790484;13;0;0;13;0;0,662300413;
1661;5,748;0,025758096782912965;120;6;6;1;113;0,121970645;155;3;3;11;141;0,161045974;707;127;127;494;86;1,489254053;86;2;2;84;0;0,175512138;183;26;26;157;0;0,868283607;83;0;0;0;83;0,073856909;314;53;53;261;0;1,085847882;13;0;0;13;0;0,662300413;
1673;5,782;0,0257561503108934;123;6;6;1;116;0,125559346;156;3;3;11;142;0,16203307;711;127;127;498;86;1,497957756;86;2;2;84;0;0,175512138;184;26;26;158;0;0,873193362;83;0;0;0;83;0,073856909;317;54;54;263;0;1,096078691;13;0;0;13;0;0,662300413;
1677;5,794;0,025742525006757222;124;6;6;1;117;0,126670006;157;3;3;11;143;0,162966148;712;128;128;498;86;1,500715612;86;2;2;84;0;0,175512138;184;26;26;158;0;0,873193362;83;0;0;0;83;0,073856909;318;54;54;264;0;1,099439437;13;0;0;13;0;0,662300413;
1798;6,075;0,025742525006757222;155;6;6;1;148;0,165841079;171;3;3;11;157;0,176877668;746;128;128;532;86;1,577419357;88;2;2;86;0;0,17976059;199;26;26;173;0;0,944082198;91;0;0;0;91;0,081396298;334;54;54;280;0;1,155616009;13;0;0;13;0;0,662300413;
